time,x,y,z
5177,65.854,-31.979,4.242
5191,48.237,-17.0,-13.505
5202,73.403,-23.099,-25.411
5213,36.575,14.271,-8.971
5227,33.19,-19.116,-17.21
5238,20.288,-10.173,-20.662
5249,13.797,3.5,-5.209
5259,14.352,-0.378,-18.072
5269,5.903,9.934,-4.778
5286,2.13,-3.284,-11.968
5294,3.696,1.915,-7.583
5305,4.04,-8.186,-4.079
5316,-0.747,-4.184,3.768
5326,2.25,-9.029,-7.42
5337,1.704,-4.198,3.069
5348,2.705,-6.377,-1.407
5360,-22.448,-19.063,-38.164
5371,-14.233,79.569,24.86
5384,-0.924,-4.964,-40.318
5395,-12.437,-12.054,-22.179
5405,-2.188,15.717,-6.875
5419,0.464,-8.153,-2.035
5430,-0.622,-17.062,14.764
5440,-8.406,-3.375,-11.872
5449,-12.782,22.998,-20.356
5456,-7.813,20.767,-21.428
5467,-1.24,2.489,-18.015
5479,2.193,-8.459,-14.979
5515,13.85,1.393,-21.557
5525,10.91,-11.308,-9.45
5534,30.241,-7.214,-4.141
5543,25.598,16.631,13.553
5558,26.431,-6.2,-10.738
5567,7.325,-6.18,-18.623
5578,1.01,-25.119,-18.819
5589,-6.458,-20.552,-2.336
5599,-11.59,-7.411,19.532
5613,44.215,-26.938,10.987
5625,53.426,-28.743,-1.479
5636,56.385,-15.832,-7.229
5646,48.155,5.031,-3.246
5659,39.959,-14.898,-13.701
5669,34.693,-14.443,-16.799
5680,22.314,-12.447,-14.85
5689,15.075,6.128,-7.406
5699,9.685,-3.839,-6.626
5715,11.475,7.511,-1.048
5722,9.981,2.82,10.695
5735,5.912,-6.74,-2.82
5745,8.646,-2.777,8.201
5755,5.218,-5.3,6.946
5766,2.887,-11.011,-0.474
5780,-0.268,-6.305,-2.006
5789,1.235,-4.275,4.969
5797,-25.827,-25.464,-30.394
5810,-13.979,96.267,37.523
5821,2.781,-14.769,-28.776
5829,-17.019,-40.414,-29.873
5840,-3.121,0.713,-11.351
5854,-9.656,3.49,-6.185
5864,9.206,15.966,5.888
5875,-3.337,13.117,3.681
5889,-7.87,0.493,-23.084
5899,-4.467,-1.762,-19.805
5909,3.782,-0.024,-6.07
5919,8.986,-1.58,-3.251
5929,-4.007,6.803,-8.225
5942,1.068,-4.328,-13.165
5953,-2.738,5.448,-20.154
5962,6.343,-8.823,-24.822
5973,-0.316,-0.455,-17.234
5984,13.96,-1.317,-13.361
5998,22.562,12.208,-0.292
