time,x,y,z
6878,-6.398,-17.694,-8.617
6887,3.665,-19.708,-10.353
6901,0.181,-21.609,-7.856
6912,1.2,-16.464,-10.689
6922,-12.636,-11.947,-13.719
6953,-2.957,-0.253,-19.529
6962,3.286,14.685,-24.624
6973,-6.865,27.957,-16.592
6983,-2.536,25.033,-11.5
6995,-0.628,24.47,-8.095
7009,-5.625,21.147,-7.515
7020,-4.711,18.524,1.33
7029,3.42,16.328,2.71
7040,-3.734,11.594,5.467
7052,-1.395,7.481,4.898
7066,-5.413,4.105,3.335
7077,-9.902,3.252,2.6
7089,-8.244,3.715,2.38
7100,-9.92,3.593,2.578
7115,-6.092,4.746,1.4
7125,-5.578,4.963,0.833
7135,-5.68,5.289,0.037
7145,-7.047,5.045,-0.184
7156,-5.877,3.577,0.086
7171,-5.156,2.753,0.908
7181,4.121,7.697,0.167
7192,-13.551,6.935,-1.395
7202,-15.859,2.204,-0.203
7213,-4.067,-4.751,-1.704
7228,-7.955,-4.668,-2.007
7238,-11.823,0.156,-1.249
7247,-12.004,3.481,0.643
7258,-7.38,1.311,0.831
7269,-7.92,-2.255,0.065
7284,-9.901,-3.28,-1.411
7295,-11.451,-0.627,-2.016
7303,-9.257,0.845,-1.125
7314,-6.938,1.874,-0.121
7323,-6.263,2.156,-0.204
7338,-6.093,1.383,-1.804
7349,-8.501,0.867,-3.297
7359,-9.424,0.916,-3.607
7370,-8.81,0.059,-2.919
7380,-8.182,-0.243,-1.818
7393,-4.987,0.155,-0.727
7405,-4.322,0.547,-0.158
7414,-2.706,0.111,-0.447
7425,-6.039,-3.916,-0.122
7439,0.877,1.649,1.432
7447,-13.641,-20.738,-17.787
7458,-5.034,-33.547,-17.962
7469,0.338,-37.582,11.275
7483,2.54,-11.825,4.509
7512,0.924,-0.892,-8.625
7526,-0.777,2.398,-3.629
7537,-0.538,2.633,3.057
7547,-2.924,0.588,3.752
7554,-1.509,0.803,2.977
7564,0.82,1.478,1.544
7578,2.403,2.117,1.049
7587,2.387,2.254,1.161
7596,2.376,2.619,0.889
7609,2.525,3.108,0.497
7620,1.814,3.475,0.045
7630,0.886,3.436,-0.177
7641,-0.225,3.223,-0.326
7650,-0.512,2.437,-0.255
7664,-0.998,1.34,-0.706
7675,-0.907,-0.139,-1.271
7686,-0.216,-0.584,-1.971
7696,0.485,-0.395,-2.396
7706,0.792,0.276,-2.788
7722,0.836,1.181,-3.228
7733,0.568,2.727,-3.468
7742,-0.23,3.596,-3.47
7749,-0.385,3.544,-3.316
7758,-0.06,3.754,-2.632
7774,0.249,3.451,-1.602
7784,0.263,2.65,-1.118
7794,-0.617,2.604,-0.932
7804,-0.073,2.914,-0.997
7814,-0.006,3.332,-0.931
7825,0.062,4.059,-0.104
7839,1.263,4.946,0.534
7848,0.867,5.253,0.459
7859,-0.046,5.445,0.288
7873,-1.33,5.074,-0.075
7885,-0.123,4.114,-0.649
7895,0.682,3.35,-1.074
7906,-0.067,2.961,-1.447
7913,-0.294,2.489,-1.513
7922,0.106,2.215,-1.346
7937,0.197,2.305,-2.16
7948,1.629,2.806,-2.88
7958,2.225,3.412,-3.723
7968,2.331,3.877,-4.311
7979,2.612,3.837,-4.53
7993,2.673,2.991,-4.165
8001,2.794,2.423,-3.933
8012,3.29,2.429,-3.729
8023,3.136,1.809,-3.841
8038,3.313,1.811,-4.492
8047,3.762,2.281,-4.837
8058,4.371,2.663,-4.917
8068,5.29,3.189,-5.238
8078,5.494,3.666,-5.929
8092,5.405,4.18,-6.418
8102,5.924,4.887,-6.228
8112,6.292,5.553,-6.052
8123,7.372,5.936,-5.715
8131,8.7,6.87,-5.473
8142,10.032,8.347,-4.862
8157,9.942,9.273,-3.976
8167,8.443,8.785,-3.481
8176,7.428,8.222,-3.339
8186,6.325,7.019,-3.027
8197,5.227,6.122,-2.487
8213,4.348,4.464,-0.909
8222,2.83,3.195,-0.216
8230,1.929,2.288,0.348
8240,0.777,1.334,0.837
8253,0.479,1.142,0.402
8265,4.316,2.217,-0.942
8275,3.445,2.595,-0.33
8285,1.718,2.59,-0.384
8292,1.894,2.553,-0.382
8302,1.985,2.382,-0.265
8317,1.631,2.048,0.213
8328,1.433,1.729,0.651
8339,1.455,1.641,0.775
8348,1.487,1.644,0.808
8359,1.506,1.906,0.738
8372,1.686,2.473,0.668
8383,1.994,2.717,0.707
8399,2.087,2.799,0.966
8408,1.589,2.645,0.998
8419,1.224,2.1,0.969
8431,0.972,1.528,0.885
8445,0.876,0.894,0.595
8452,0.92,0.738,0.43
8462,0.902,0.716,0.283
8473,0.92,0.842,0.298
8487,0.804,1.119,0.403
8497,0.431,1.197,0.436
8507,0.342,1.219,0.299
8517,0.325,1.12,0.04
8526,0.44,0.794,-0.15
8541,0.775,0.282,-0.204
8552,0.77,-0.481,-0.197
8559,0.711,-0.782,-0.116
8569,0.611,-0.931,-0.015
8580,0.48,-0.798,0.09
8594,0.431,-0.403,0.183
8605,0.231,0.09,0.22
8615,0.053,0.282,0.243
8626,0.307,0.508,0.199
8636,0.17,0.655,0.162
8651,0.34,0.619,0.155
8662,0.381,0.408,0.097
8671,0.296,0.274,0.04
8680,0.31,0.116,-0.034
8690,0.294,-0.013,-0.125
8706,0.236,-0.088,-0.192
8716,0.119,-0.116,-0.154
8727,0.078,-0.092,-0.143
8736,-0.06,-0.049,-0.162
8745,-0.257,0.027,-0.138
8761,-0.214,0.086,-0.095
8770,-0.033,0.081,-0.082
8780,0.26,0.059,-0.084
8791,0.434,0.042,-0.053
8801,0.404,0.021,-0.011
8812,0.236,0.024,0.037
8825,0.05,0.012,0.029
8836,-0.177,-0.109,-0.112
8847,-0.054,-0.189,-0.192
8856,-0.009,-0.194,-0.171
8867,-0.043,-0.139,-0.101
8878,-0.064,-0.089,-0.049
8888,-0.097,-0.004,-0.011
8897,-0.078,0.068,0.056
8912,-0.067,0.114,0.094
8922,-0.056,0.128,0.073
8934,-0.071,0.1,0.023
8944,-0.105,0.082,-0.029
8955,-0.09,0.056,-0.001
8969,-0.049,-0.01,0.056
8980,0.042,-0.165,0.134
8989,0.153,-0.214,0.117
9000,0.184,-0.189,0.101
9010,0.162,-0.095,0.11
9021,0.053,0.034,0.049
9034,-0.044,0.104,-0.026
9046,-0.206,0.051,-0.042
9056,-0.263,-0.037,-0.094
9067,-0.171,-0.093,-0.07
9075,0.005,-0.115,0.31
9090,0.142,-0.123,0.108
9097,0.147,-0.098,0.104
9110,0.011,-0.076,0.075
9121,-0.108,-0.039,-0.027
9131,-0.252,0.018,-0.122
9141,-0.237,0.048,-0.159
9152,-0.075,-0.017,-0.127
9162,0.054,-0.081,-0.077
9173,0.061,-0.098,-0.016
9188,0.07,-0.083,0.112
9197,-0.024,-0.012,0.142
9208,-0.095,0.072,0.131
9218,-0.132,0.166,0.095
9229,-0.049,0.231,0.057
9243,0.082,0.172,-0.012
9253,0.094,0.016,-0.065
9262,0.097,-0.194,-0.089
9273,0.088,-0.349,-0.154
9288,0.021,-0.418,-0.182
9297,-0.049,-0.358,-0.131
9308,-0.158,-0.177,-0.086
9318,-0.182,0.064,-0.027
9329,-0.14,0.358,0.06
9344,-0.012,0.443,0.144
9354,0.082,0.283,0.131
9364,0.166,0.087,0.104
