time,x,y,z
4148,-5.089,-1.915,-8.521
4159,-4.998,-1.867,-8.368
4168,-4.931,-2.049,-8.177
4179,-4.955,-2.245,-8.268
4189,-5.108,-2.274,-8.349
4204,-5.237,-2.312,-8.43
4214,-5.213,-2.279,-8.43
4225,-5.122,-2.063,-8.383
4232,-4.969,-1.8,-8.215
4243,-4.749,-1.719,-8.023
4257,-4.687,-1.704,-7.956
4268,-4.711,-1.881,-7.947
4278,-4.787,-1.987,-8.181
4289,-4.979,-1.915,-8.406
4298,-5.156,-2.025,-8.44
4313,-5.108,-2.049,-8.421
4322,-5.065,-1.934,-8.335
4333,-5.007,-1.905,-8.181
4344,-4.921,-1.992,-8.134
4359,-4.984,-2.02,-8.201
4367,-5.094,-2.102,-8.296
4375,-5.084,-2.217,-8.311
4385,-4.993,-2.049,-8.287
4401,-4.955,-1.834,-8.205
4410,-4.95,-1.968,-8.177
4420,-4.974,-2.188,-8.172
4431,-4.998,-2.03,-8.263
4442,-5.122,-1.896,-8.397
4455,-5.17,-2.068,-8.45
4467,-5.089,-2.159,-8.402
4479,-4.974,-1.594,-8.354
4493,-4.998,-1.527,-8.292
4503,-4.936,-1.834,-8.186
4512,-4.969,-2.097,-8.167
4519,-5.065,-2.197,-8.186
4533,-5.108,-2.149,-8.282
4544,-5.103,-1.987,-8.387
4551,-5.084,-1.805,-8.373
4564,-5.003,-1.68,-8.335
4579,-4.95,-1.652,-8.253
4589,-4.859,-1.762,-8.148
4598,-4.873,-1.958,-8.119
4609,-4.936,-2.111,-8.248
4620,-5.098,-1.944,-8.383
4635,-5.127,-1.896,-8.416
4646,-5.137,-1.963,-8.373
4656,-5.075,-1.915,-8.301
4667,-5.012,-1.8,-8.196
4677,-4.988,-1.857,-8.196
4688,-4.998,-1.948,-8.248
4699,-5.046,-1.992,-8.354
4713,-5.122,-2.006,-8.402
4724,-5.142,-2.025,-8.411
4731,-5.089,-2.001,-8.416
4742,-5.079,-1.891,-8.411
4755,-5.132,-2.015,-8.349
4767,-5.046,-2.135,-8.296
4774,-5.017,-2.011,-8.306
4785,-5.012,-1.934,-8.263
4795,-4.94,-2.025,-8.201
4809,-4.931,-1.901,-8.225
4816,-5.051,-1.795,-8.363
4831,-5.103,-1.814,-8.445
4842,-5.122,-1.944,-8.459
4852,-5.022,-1.915,-8.359
4864,-5.031,-1.977,-8.234
4873,-4.893,-1.872,-8.191
4884,-4.95,-1.733,-8.191
4894,-4.974,-1.795,-8.177
4906,-4.936,-1.934,-8.181
4918,-4.993,-1.996,-8.172
4928,-4.945,-1.848,-8.143
4943,-4.945,-1.781,-8.167
4950,-4.998,-1.881,-8.177
4963,-4.998,-1.972,-8.196
4979,-4.926,-1.934,-8.105
4989,-4.835,-1.843,-8.086
4996,-4.902,-1.8,-8.1
5008,-4.897,-1.901,-8.162
5019,-4.945,-1.953,-8.21
5034,-5.046,-1.948,-8.296
5042,-5.142,-1.972,-8.421
5053,-5.189,-2.039,-8.43
5064,-5.175,-1.972,-8.368
