time,x,y,z
6286,-0.009,-0.033,0.121
6297,0.018,-0.042,0.106
6304,0.05,-0.042,0.115
6316,0.094,-0.021,0.105
6331,0.079,-0.009,0.11
6341,0.044,0.007,0.116
6348,0.043,0.006,0.106
6360,0.053,-0.01,0.082
6375,0.075,-0.004,0.034
6386,0.125,0.01,0.009
6393,0.116,0.034,-0.002
6405,0.043,0.042,0.026
6415,-0.083,0.043,0.076
6430,-0.064,0.057,0.079
6438,0.033,0.057,0.06
6448,0.061,0.042,0.055
6459,0.086,0.015,0.04
6470,0.077,0.0,0.04
6486,0.055,0.01,0.033
6496,0.038,0.007,0.039
6507,0.016,0.016,0.067
6517,0.031,0.028,0.065
6523,0.029,0.032,0.068
6537,0.004,0.026,0.086
6548,-0.015,-0.013,0.086
6559,0.024,-0.027,0.064
6569,0.023,-0.038,0.064
6576,0.024,-0.043,0.064
6587,0.045,-0.043,0.07
6601,0.068,-0.033,0.055
6612,0.064,-0.032,0.062
6619,0.062,-0.023,0.056
6630,0.062,-0.004,0.043
6645,0.032,-0.006,0.061
6656,-0.0,-0.006,0.078
6663,-0.013,-0.009,0.076
6674,-0.028,-0.006,0.068
6685,-0.012,-0.011,0.045
6699,0.015,-0.015,0.027
6707,0.049,-0.011,0.013
6717,0.039,-0.006,0.022
6733,0.031,0.004,0.048
6742,0.024,0.022,0.048
6752,-0.021,0.031,0.038
6763,-0.016,0.01,0.02
6774,0.039,-0.006,0.002
6790,0.105,-0.007,-0.006
6799,0.094,-0.026,0.012
6810,-0.012,-0.045,0.033
6820,-0.034,-0.04,0.039
6831,0.015,-0.016,0.012
6841,0.071,-0.004,-0.0
6850,0.081,0.01,-0.006
6866,0.045,0.023,-0.006
6876,-0.009,0.023,0.007
6887,0.024,0.013,-0.31
6897,0.027,0.015,-0.012
6907,0.002,-0.009,0.002
6922,0.082,-0.012,-0.043
6932,0.127,0.02,-0.057
6941,0.099,0.032,-0.067
6951,0.053,0.037,-0.033
6966,0.046,0.044,-0.02
6976,0.007,0.053,0.038
6987,0.021,0.027,0.045
6997,0.106,0.012,0.01
7008,0.103,0.006,-0.0
7018,0.061,0.016,0.01
7032,0.075,0.05,0.006
7043,0.064,0.077,0.018
7053,0.049,0.095,0.029
7064,0.055,0.098,0.046
7072,0.088,0.084,0.037
7086,0.128,0.066,0.028
7097,0.149,0.007,0.034
7107,0.181,-0.037,0.035
7114,0.161,-0.059,0.055
7125,0.034,-0.065,0.108
7140,-0.012,-0.033,0.117
7151,0.034,0.046,0.059
7158,0.055,0.07,0.032
7169,0.09,0.09,-0.009
7179,0.12,0.089,-0.044
7195,0.094,0.064,-0.055
7204,0.028,0.044,-0.044
7215,-0.013,0.029,-0.053
7225,-0.059,0.021,-0.062
7240,0.002,0.017,-0.101
7252,0.039,0.026,-0.109
7262,-0.016,0.012,-0.084
7272,-0.083,0.013,-0.055
7283,-0.143,0.029,-0.02
7293,-0.171,0.039,0.005
7308,-0.093,0.024,-0.002
7318,0.02,0.001,-0.017
7329,0.032,-0.018,-0.009
7339,0.011,-0.017,0.002
7349,-0.035,-0.02,0.018
7360,-0.079,-0.027,0.039
7374,-0.072,-0.018,0.02
7385,-0.053,-0.001,0.01
7395,-0.049,-0.013,0.007
7405,-0.035,-0.017,-0.001
7417,-0.0,-0.026,-0.005
7429,0.002,-0.012,-0.016
7441,-0.082,0.0,-0.026
7452,-0.105,0.013,-0.033
7467,-0.079,0.021,-0.061
7474,-0.078,0.0,-0.053
7487,-0.051,-0.006,-0.028
7497,-0.045,-0.011,-0.022
7513,-0.081,-0.011,-0.011
7521,-0.095,-0.023,-0.028
7532,-0.034,-0.002,-0.064
7542,0.004,0.007,-0.106
7553,0.01,0.013,-0.111
7563,0.01,0.011,-0.097
7571,0.018,0.0,-0.086
7586,0.039,-0.033,-0.078
7597,0.057,-0.04,-0.088
7608,-0.024,-0.042,-0.067
7617,-0.094,-0.045,-0.033
7627,-0.132,-0.056,-0.026
7642,-0.062,-0.043,-0.046
7653,0.01,-0.028,-0.07
7663,0.005,-0.028,-0.057
7673,0.027,-0.033,-0.056
7689,0.057,-0.04,-0.034
7699,0.037,-0.035,-0.022
7709,-0.029,-0.049,0.002
7719,-0.045,-0.057,0.004
7730,0.023,-0.059,-0.023
7740,0.057,-0.046,-0.04
7754,0.022,-0.048,-0.037
7765,0.028,-0.053,-0.024
7775,0.082,-0.044,-0.012
7786,0.116,-0.026,-0.018
7797,0.068,-0.027,-0.004
7812,0.048,-0.042,0.015
7823,0.086,-0.032,-0.001
7831,0.084,-0.023,0.002
7842,0.017,-0.033,0.016
7853,0.031,-0.042,0.015
7864,0.073,-0.034,0.027
7878,0.081,-0.024,0.04
7888,0.055,-0.011,0.049
7898,0.059,-0.007,0.06
7909,0.1,0.0,0.07
7925,0.12,0.002,0.087
7936,0.094,0.001,0.097
7946,0.05,-0.016,0.099
7957,0.044,-0.024,0.088
7967,0.09,-0.01,0.04
7976,0.081,-0.004,0.016
7990,0.053,0.004,0.01
8001,0.093,0.027,-0.005
8012,0.143,0.037,-0.007
8020,0.116,0.042,0.005
8032,0.108,0.023,0.021
8046,0.092,0.01,0.048
8057,0.037,-0.026,0.06
8067,0.018,-0.021,0.05
8077,0.079,-0.007,0.027
8089,0.099,0.009,0.015
8099,0.086,0.021,0.007
8113,0.059,0.011,0.028
8124,0.045,-0.009,0.04
8134,0.042,-0.018,0.045
8151,0.042,-0.027,0.05
8161,0.064,-0.027,0.038
8172,0.071,-0.029,0.032
8182,0.057,-0.035,0.04
8193,0.083,-0.043,0.035
8203,0.077,-0.043,0.045
8213,0.071,-0.046,0.044
8228,0.071,-0.043,0.034
8238,0.006,-0.045,0.048
8248,-0.029,-0.067,0.067
8259,0.084,-0.055,0.031
8269,0.081,-0.053,0.022
8280,0.037,-0.051,0.038
8293,0.02,-0.035,0.033
8304,-0.012,-0.046,0.042
8319,-0.007,-0.038,0.035
8327,0.01,-0.038,0.022
8340,0.009,-0.057,0.029
8350,0.028,-0.057,0.028
8366,0.029,-0.048,0.022
8373,0.01,-0.037,0.032
8385,0.045,-0.033,0.028
8396,0.073,-0.024,0.015
8412,0.044,-0.002,0.026
8419,-0.005,-0.009,0.034
8431,-0.033,-0.024,0.044
8442,0.01,-0.04,0.024
8452,0.037,-0.049,0.01
8463,0.034,-0.046,-0.009
8477,-0.001,-0.031,0.013
8487,-0.023,0.01,0.02
8493,-0.027,0.021,0.026
8504,-0.035,0.017,0.042
8518,-0.009,-0.005,0.038
8529,0.021,-0.024,0.024
8546,0.049,-0.046,0.005
8553,0.037,-0.044,-0.005
8564,-0.006,-0.039,0.002
8574,-0.035,-0.048,0.015
8590,-0.015,-0.033,0.006
8598,0.004,-0.012,-0.0
8605,-0.024,-0.01,0.011
8621,-0.015,-0.026,-0.001
8632,0.012,-0.053,-0.01
8641,0.007,-0.057,-0.006
8652,0.01,-0.044,-0.005
8663,0.01,-0.02,0.002
8673,0.006,-0.001,0.006
8689,0.004,0.013,0.001
8696,-0.004,0.022,-0.004
8707,-0.022,0.007,-0.005
8718,-0.031,0.004,-0.006
8729,-0.006,0.022,-0.011
8743,0.031,0.028,0.01
8753,0.053,0.033,0.018
8764,0.065,0.028,0.045
8778,0.04,0.018,0.087
8789,0.016,0.011,0.088
8799,0.072,0.028,0.055
8810,0.076,0.032,0.033
8820,0.06,0.029,0.033
8828,0.071,0.035,0.027
8843,0.119,0.037,0.007
8854,0.15,0.028,0.01
8864,0.081,0.039,0.022
8875,-0.103,0.048,0.043
8886,-0.059,0.075,0.009
8896,0.028,0.098,-0.06
8907,0.013,0.057,-0.075
8920,-0.051,-0.057,-0.042
8931,-0.065,-0.116,-0.06
8942,-0.283,-0.092,-0.024
8951,-0.34,-0.11,0.088
8966,0.006,0.033,-0.048
8977,0.076,0.142,-0.009
8986,-0.225,0.193,0.018
8997,-0.202,0.29,-0.026
9008,-0.169,0.305,-0.031
9023,-0.187,0.304,-0.07
9033,-0.209,0.244,-0.04
9044,-0.023,0.142,-0.084
9052,0.073,0.114,-0.148
9062,0.097,0.088,-0.197
9073,0.117,0.119,-0.259
9089,0.12,0.189,-0.319
9100,-0.029,0.165,-0.291
9111,-0.068,0.094,-0.261
9120,-0.001,0.01,-0.282
9131,-0.056,-0.086,-0.304
9138,-0.125,-0.112,-0.337
9153,-0.17,-0.083,-0.429
9164,-0.11,-0.013,-0.556
9175,-0.26,0.048,-0.682
9185,-0.414,0.175,-0.826
9194,-0.429,0.292,-0.959
9205,-0.38,0.475,-1.135
9219,-0.303,0.56,-1.247
9230,-0.28,0.599,-1.249
9240,-0.503,0.545,-1.208
9250,-0.524,0.501,-1.119
9261,-0.396,0.472,-1.089
9271,-0.458,0.378,-0.649
9286,-0.69,0.126,-0.699
9296,-0.694,-0.004,-0.574
9307,-0.646,-0.11,-0.452
9318,-0.655,-0.231,-0.426
9332,-0.822,-0.219,-0.468
9342,-0.856,-0.114,-0.561
9353,-0.854,0.067,-0.682
9363,-0.854,0.244,-0.731
9377,-0.827,0.492,-0.677
9387,-0.527,0.529,-0.613
9397,-0.369,0.505,-0.575
9407,-0.343,0.42,-0.447
9418,-0.237,0.343,-0.421
9433,-0.203,0.225,-0.406
9443,-0.27,0.178,-0.453
9454,-0.263,0.169,-0.523
9465,-0.017,0.188,-0.61
9475,0.13,0.164,-0.673
9484,0.195,0.151,-0.657
9495,0.222,0.159,-0.579
9511,0.191,0.137,-0.484
9521,0.072,0.054,-0.34
9531,0.067,-0.061,-0.265
9542,0.36,-0.211,-0.235
