time,x,y,z
5911,6.303,9.786,-14.206
5921,-2.253,21.918,-3.747
5932,1.315,22.987,2.432
5947,12.988,23.697,3.102
5957,10.308,23.18,2.887
5968,-3.207,13.013,4.045
5978,6.399,9.08,1.74
5988,-1.657,7.421,2.585
6002,0.816,6.806,1.334
6012,-6.548,6.633,2.981
6022,1.502,5.978,1.445
6034,6.066,4.87,0.089
6043,-1.648,3.977,1.523
6054,-1.074,2.293,1.833
6069,0.567,1.819,1.61
6079,-4.436,1.008,2.011
6093,12.716,4.727,-5.847
6107,-20.889,0.793,-5.494
6118,-6.026,2.096,2.594
6127,12.247,2.406,1.916
6137,3.614,4.843,2.364
6153,0.378,2.657,-1.706
6163,2.993,1.823,-4.346
6173,-16.247,-0.142,-2.406
6184,-15.611,-2.248,-1.378
6194,-5.934,-5.009,-2.85
6205,-9.671,-5.793,-3.365
6219,-9.767,-7.295,-3.951
6229,-9.593,-8.06,-4.775
6238,-8.891,-13.294,-9.401
6249,-17.428,-19.317,-15.722
6261,-17.145,-20.053,-17.099
6275,-1.677,-19.681,-15.136
6284,-3.515,-15.005,-3.859
6295,-0.88,-11.724,-6.054
6331,11.17,6.369,-18.277
6341,0.82,20.491,-11.046
6355,-2.574,21.412,-2.58
6365,-0.904,22.867,8.126
6378,28.964,26.643,4.432
6389,5.267,17.314,3.118
6400,-2.93,11.599,3.319
6410,11.214,9.62,-0.368
6425,-2.241,9.384,0.391
6435,-0.878,8.318,2.29
6446,2.932,6.942,1.359
6455,-1.492,4.559,2.053
6466,0.786,2.37,0.963
6480,-0.694,1.283,1.197
6490,-3.753,1.578,1.532
6497,0.782,1.39,1.421
6508,-2.377,1.741,1.993
6522,3.075,6.01,-4.472
6533,25.25,0.001,-3.329
6544,-22.712,0.729,4.768
6555,7.301,0.972,0.496
6564,1.357,2.116,3.173
6578,-3.923,0.83,-0.276
6588,-0.506,0.86,-0.628
6599,-8.406,2.666,-2.023
6608,-16.154,0.953,0.556
6619,-9.368,-2.334,-0.429
6632,-3.93,-3.205,-1.056
6642,-6.95,-3.962,-2.766
6653,-8.943,-6.872,-4.889
6663,-10.151,-8.6,-6.673
6674,-17.786,-14.029,-10.998
6688,-15.083,-19.495,-14.121
6699,3.258,-21.344,-19.718
6708,-2.848,-19.134,-6.546
6718,-1.506,-12.7,-2.382
6730,-1.776,-11.391,-5.732
6742,7.53,-10.986,-10.348
6752,12.697,-2.117,-14.589
6768,12.485,3.685,-15.617
6778,-0.269,21.462,-6.709
6788,-3.63,19.981,-0.685
6798,13.245,24.36,7.369
6809,13.841,26.254,5.74
6823,11.413,19.287,4.271
6832,-3.3,12.342,4.247
6843,6.801,8.056,-0.11
6853,-0.982,7.229,0.225
6863,3.804,7.01,0.744
6878,2.778,6.556,1.532
6889,-4.412,3.88,2.254
6900,-4.314,1.796,2.164
6909,0.889,1.293,0.563
6919,-4.965,0.544,2.087
6933,0.127,0.731,1.985
6944,1.878,2.601,1.613
6954,17.356,5.385,-2.078
6963,17.512,2.402,-4.486
6974,-32.511,-2.285,6.326
6988,3.514,1.785,1.125
6999,-2.771,3.459,1.741
7008,-2.139,1.587,-2.018
7019,6.5,2.593,-3.311
7029,-0.841,4.715,-6.029
7044,-13.572,2.139,-1.394
7051,-4.461,-1.436,-1.344
7061,-6.877,-3.847,-2.083
7072,-8.114,-6.308,-5.112
7086,-9.68,-10.435,-5.541
7097,-10.511,-11.354,-6.768
7106,-9.501,-13.448,-9.583
7116,-11.228,-18.201,-12.598
7127,-11.374,-16.563,-16.765
7158,-2.544,-10.934,-2.101
7172,0.797,-13.288,-9.021
7183,9.117,-7.837,-13.437
7192,15.797,-3.394,-16.063
7203,1.638,11.15,-14.071
7213,-1.902,22.691,-7.593
7228,-2.921,21.262,7.963
7238,11.743,27.769,5.627
7248,-2.781,20.754,6.605
7258,8.528,14.101,2.91
7268,3.335,12.42,3.144
7281,3.759,9.048,0.589
7293,0.843,7.037,1.764
7303,-1.545,5.791,2.99
7313,-0.539,4.658,2.494
7323,-2.954,2.772,3.202
7337,0.128,1.651,2.415
7348,2.615,1.169,1.034
7357,-3.589,1.853,2.111
7369,-1.28,2.435,1.824
7382,0.356,2.579,1.637
7393,17.207,4.84,-2.79
7404,-6.65,0.285,-4.666
7421,-16.664,-0.173,1.668
7430,4.612,0.561,2.447
7439,-4.726,1.477,0.553
7450,-0.441,-0.908,-1.588
7461,5.767,2.294,-3.588
7474,-6.837,4.187,-3.212
7486,-8.287,0.067,-0.855
7495,-2.067,-3.863,-2.189
7503,-5.586,-6.683,-3.015
7517,-7.174,-10.034,-5.213
7528,-6.812,-11.339,-3.338
7537,-2.015,-16.984,-6.842
7544,-4.764,-26.255,-17.994
7555,-36.862,-23.72,-7.256
7570,4.544,-19.016,-6.463
7579,-4.34,-10.553,-4.217
7589,-5.291,-4.41,2.161
7599,2.823,-2.799,-2.21
7612,1.757,-1.955,-6.827
7623,6.726,2.726,-9.54
7633,11.911,1.676,-12.585
7645,2.511,5.56,-7.509
7658,-1.268,18.254,0.075
7669,13.713,26.844,7.947
7680,11.021,24.352,5.453
7689,7.636,18.293,3.015
7700,6.478,12.886,2.067
7713,4.354,9.124,-0.329
7724,-1.377,8.188,0.75
7733,3.56,6.475,0.931
7744,-4.717,4.87,0.843
7760,-2.674,3.134,1.346
7768,4.362,1.825,-0.259
7779,-0.22,1.978,-0.192
7790,-3.576,1.488,1.723
7800,1.411,1.177,0.279
7815,-3.62,1.508,0.161
7824,0.456,3.071,-1.686
7835,2.193,6.38,-9.799
7846,-28.86,1.235,2.363
7855,2.092,0.662,2.226
7868,8.215,0.83,1.814
7877,-7.639,3.007,-0.067
7888,-2.329,0.88,-3.054
7899,0.414,2.865,-5.113
7908,-14.671,0.803,-2.842
7923,-11.727,-4.595,-1.884
7934,-4.726,-10.035,-3.467
7945,-7.194,-14.409,-5.933
7955,-14.828,-15.592,-6.514
7964,-16.423,-15.594,-8.766
7977,-10.23,-20.899,-14.658
7987,-2.772,-21.14,-20.272
7994,5.433,-18.617,-16.651
8005,-1.949,-9.883,-6.761
8015,-7.686,-4.293,0.766
8030,-0.843,0.524,3.238
8038,6.685,1.609,-1.624
8047,7.431,1.067,-5.114
8058,18.248,2.11,-11.807
8069,6.368,4.352,-12.873
8080,1.71,12.054,-2.991
8095,7.02,19.849,5.523
8105,13.82,22.635,7.763
8116,11.308,19.979,5.636
8125,3.429,13.641,3.384
8140,7.009,9.826,-0.787
8151,-8.029,5.227,0.998
8162,5.922,4.827,0.235
8171,-5.492,4.564,1.994
8181,1.702,3.967,1.742
8196,-1.242,4.282,0.16
8205,-1.637,4.701,0.947
8216,-1.542,3.698,1.317
8227,3.883,2.91,0.258
8235,-4.462,2.516,1.896
8246,0.597,2.633,1.307
8261,25.728,5.453,-6.487
8271,-23.071,-1.998,1.699
8282,-3.129,1.922,2.353
8293,10.11,1.699,2.506
8301,0.637,3.519,1.66
8311,-2.794,1.035,-2.257
8325,3.432,2.374,-4.351
8335,-11.84,0.837,0.043
8346,-12.999,-1.994,-0.701
8357,-5.09,-3.989,-1.362
8368,-8.083,-4.668,-1.932
8377,-7.444,-6.06,-3.23
8390,-10.377,-9.246,-5.1
8400,-12.506,-10.704,-7.45
8411,-12.795,-17.812,-13.628
8426,-20.754,-19.112,-17.755
8436,-1.725,-20.033,-17.03
8446,-0.968,-16.79,-6.574
8482,12.658,-3.782,-13.835
8492,14.766,2.457,-16.915
8503,4.083,21.009,-14.684
8511,-2.516,23.294,-11.215
8525,-3.293,23.717,2.853
8537,19.758,24.433,5.586
8547,-2.717,16.871,8.122
8558,6.348,13.048,3.379
8572,1.076,8.026,1.277
8587,0.086,5.914,-0.263
8598,-1.526,6.759,-1.113
8608,-2.472,6.816,-1.316
8618,-4.006,6.553,-1.831
8627,-5.774,5.991,-0.963
8642,-2.483,4.994,-0.376
8652,-5.035,3.454,0.351
8661,-1.798,1.842,-0.169
8672,-2.088,1.684,-1.307
8681,-4.337,1.723,-0.891
8692,-3.382,2.076,-0.458
8706,12.774,6.972,-4.349
8714,0.15,3.434,-5.173
8732,-27.71,-1.735,0.806
8742,-9.008,-2.165,-1.4
8752,-3.412,-1.699,-1.359
8763,-6.796,-1.115,-2.172
8772,-2.04,2.75,-2.864
8785,-3.855,1.786,0.072
8796,-10.437,-1.091,2.387
8806,-8.318,-2.199,1.01
8816,-7.911,-2.183,0.522
8827,-9.857,-0.782,-0.374
8841,-10.656,1.284,-1.633
8847,-11.031,2.525,-2.414
8860,-11.102,3.731,-2.15
8874,-11.45,4.171,-2.793
8883,-11.94,3.103,-3.28
8894,-12.774,3.202,-4.06
8904,-12.309,2.578,-4.805
8919,-10.525,2.638,-4.129
8930,-7.457,1.605,-2.387
8936,-6.566,0.286,-2.281
8947,-5.029,-5.209,-2.849
8960,12.266,-23.346,-13.145
8968,-34.189,-40.029,-7.156
8979,4.391,-13.152,11.157
8993,-3.508,-5.3,1.324
9002,-14.495,-5.384,-1.465
9012,4.388,-5.378,3.807
9020,16.766,-3.598,3.979
9031,-1.516,-2.952,-0.009
9041,-3.907,-2.926,-0.994
9054,-0.279,-3.415,-0.175
9064,-1.939,-3.699,-1.153
9079,-0.72,-1.753,-1.481
9090,2.32,-0.108,-0.866
9100,2.265,-0.16,-0.378
9111,0.624,-0.606,-0.551
9121,-0.529,-1.184,-0.702
9133,-0.558,-1.77,-0.634
9140,-0.483,-1.955,-0.67
9151,-0.474,-1.434,-0.866
9164,0.705,-0.34,-0.641
9175,2.045,0.26,-0.533
9187,0.771,0.176,-0.392
9201,-0.527,-0.136,-0.071
9212,-1.064,-0.316,0.0
9223,-1.188,-0.599,-0.043
9233,-0.7,-0.595,-0.192
9248,0.589,-0.121,-0.228
9258,1.443,0.413,-0.359
9268,1.17,0.547,-0.409
9278,0.754,0.363,-0.272
9292,0.112,0.012,0.015
9303,-0.937,-0.382,0.028
9312,-1.312,-0.687,-0.122
9323,-1.217,-0.676,-0.276
9334,0.053,-0.293,-0.371
9349,1.012,0.053,-0.485
9358,0.853,0.252,-0.705
9365,0.674,0.188,-0.619
9380,0.252,0.039,-0.335
9391,-0.142,-0.11,-0.042
9402,-0.401,-0.224,-0.099
9412,-0.307,-0.167,-0.22
9419,-0.006,-0.027,-0.31
9429,0.612,0.424,-0.476
9443,1.162,0.827,-0.645
9454,1.286,0.913,-0.698
9462,1.205,0.672,-0.633
9473,0.755,0.285,-0.391
9486,0.463,0.013,-0.292
9497,0.067,-0.167,-0.418
9508,-0.582,-0.171,-0.303
