time,x,y,z
5544,0.029,-7.195,-8.698
5554,1.58,-6.836,-1.221
5568,-4.251,-8.584,-11.303
5581,-1.992,-26.153,-17.004
5592,4.313,-12.643,0.029
5603,-5.529,-7.856,-10.862
5613,-4.62,-3.5,-11.456
5623,-7.162,0.163,-15.085
5637,3.705,66.371,45.163
5648,-24.061,-28.001,-37.432
5658,-12.059,7.832,-7.942
5668,8.641,-16.928,-8.0
5679,-1.872,-11.025,-3.322
5690,-3.471,16.272,1.853
5703,-4.131,7.722,0.493
5714,5.108,15.879,18.493
5726,-8.158,5.036,-3.461
5734,-1.427,19.264,3.049
5745,-0.503,8.057,-3.337
5759,1.446,2.963,2.13
5767,2.982,10.58,1.776
5777,5.18,14.237,3.763
5792,5.706,15.674,1.757
5803,9.891,16.023,2.911
5814,20.806,2.097,4.294
5822,26.761,-32.544,-2.082
5834,12.121,-2.82,-14.137
5845,28.341,-8.871,-28.116
5859,13.984,-26.775,-47.006
5868,43.263,-22.984,-4.557
5879,18.986,5.424,-66.064
5891,109.236,-8.105,50.539
5905,33.937,-6.109,-18.201
5915,66.28,-32.223,21.667
5926,36.551,-126.327,-49.28
5935,22.29,9.139,-43.33
5949,25.89,-8.636,-1.494
5958,17.292,0.005,-0.594
5968,14.132,22.285,0.823
5979,16.688,-18.015,-0.555
5990,12.82,-12.04,0.823
6004,11.102,-13.706,2.178
6014,2.652,-14.434,-0.589
6025,6.855,0.905,-0.943
6035,7.889,-5.381,3.859
6046,4.553,-16.818,4.768
6055,11.566,-4.184,1.637
6070,-3.5,-24.267,-10.206
6081,-12.763,70.943,-14.027
6092,5.405,11.571,4.873
6101,2.714,-43.382,-3.193
6112,5.094,-2.068,4.534
6121,11.427,3.978,5.496
6136,-0.799,-11.801,-4.514
6147,1.206,36.642,5.089
6157,7.411,15.075,6.18
6168,8.761,-1.901,0.991
6177,1.508,6.525,4.883
6188,4.629,10.422,3.193
6199,11.145,8.555,1.896
6213,2.753,7.741,-7.904
6223,11.48,8.876,-4.376
6234,-7.502,3.997,-22.112
6244,-9.402,0.436,-17.258
6255,-14.453,-26.32,-23.582
6268,-1.714,-17.057,-15.128
6280,15.994,-11.609,15.913
6290,20.413,-65.658,-110.663
6298,-50.592,37.283,-18.508
6309,-26.694,51.377,-33.363
6345,41.592,-57.849,-26.861
6356,10.163,-74.883,-9.077
6371,-6.468,-8.742,-27.355
6381,-6.717,-6.712,-28.408
6391,-3.054,8.387,-7.569
6400,-1.508,-15.587,-14.821
6410,2.494,-5.587,-5.797
6423,-1.451,-12.074,1.202
6432,-3.342,-20.681,-14.568
6446,-1.47,-7.229,-10.695
6458,-4.845,-0.728,-9.503
6469,-6.846,-6.712,-19.795
6478,-8.952,5.434,-23.63
6492,28.264,73.762,41.161
6501,-28.417,-66.146,-32.688
6512,13.596,8.785,3.557
6525,-10.57,-22.989,-25.387
6536,-5.362,3.38,-3.935
6545,-4.227,18.479,4.471
6557,-9.8,0.101,-8.847
6565,1.829,48.897,33.568
6575,-7.645,-5.654,-2.882
6590,-2.662,0.551,-7.2
6599,3.145,15.003,2.006
6610,-2.279,2.599,-5.261
6619,-0.776,9.814,-1.652
6630,4.792,16.258,-0.637
6643,6.003,16.325,-0.33
6653,11.7,7.626,7.698
6663,14.415,-2.542,-3.049
6674,15.832,2.801,-5.903
6684,21.844,-5.103,-10.341
6699,40.534,-21.27,-17.517
6708,11.025,-57.759,-48.136
6719,21.557,-10.747,-56.499
6729,1.12,-10.743,-64.437
6740,14.505,1.101,48.074
6753,59.128,-50.199,9.369
6764,59.597,-38.983,4.969
6776,51.071,66.649,-17.038
6792,24.631,-16.66,-6.918
6801,21.136,-7.889,-8.019
6812,12.734,11.868,2.197
6819,10.891,-10.537,1.963
6835,14.707,-19.015,9.014
6844,14.194,-12.571,4.692
6854,7.985,-6.827,-1.853
6865,3.806,-12.796,2.317
6874,4.002,-15.257,3.892
6888,4.802,-8.871,2.762
6898,6.75,-13.242,7.219
6909,13.222,-2.389,9.895
6918,-2.126,-16.487,0.096
6928,-1.857,28.144,-8.804
6940,16.535,-34.081,10.728
6954,8.177,-37.269,4.95
6964,1.135,2.528,-3.681
6971,5.003,-2.193,5.309
6981,-0.335,-2.001,5.558
6997,-0.158,27.158,0.809
7008,9.618,18.407,9.263
7018,13.625,3.629,4.17
7028,8.478,-3.667,0.89
7038,-4.017,4.151,-3.394
7049,-4.084,5.525,-0.498
7063,-4.648,13.246,-1.044
7071,3.322,9.517,-0.302
7083,-3.102,9.417,-18.508
7094,-3.964,-1.982,-29.336
7108,-12.567,11.169,-34.737
7118,-10.417,-31.548,-16.918
7127,2.015,-49.098,-17.493
7138,14.994,-43.32,-34.875
7152,-37.91,-2.159,11.188
7161,-32.434,50.094,-25.459
7173,-0.996,43.095,-31.098
7184,19.341,55.063,-46.427
7199,47.619,-37.073,-68.286
7209,38.083,-74.03,4.921
7219,-0.182,-67.146,-17.397
7229,-13.132,-0.938,-42.545
7240,-7.588,14.367,-30.241
7255,1.077,1.656,-21.351
7263,9.603,-7.736,-1.494
7275,5.802,-25.703,0.507
7284,5.137,-40.807,-9.464
7293,1.685,-8.158,-2.532
7307,-8.833,6.128,-5.242
7314,-3.763,3.897,-8.095
7330,-5.007,-0.632,-10.862
7340,-8.292,35.21,20.178
7349,-7.157,-7.885,-0.349
7360,-31.338,2.992,-2.049
7371,10.211,12.141,6.209
7387,-12.169,-30.888,-20.341
7397,-4.672,5.146,0.445
7405,-5.486,16.057,3.284
7416,-11.36,3.657,-7.664
7427,-0.771,16.157,12.662
7442,-3.03,9.201,10.743
7450,-3.638,-12.322,-7.066
7461,0.546,8.038,2.078
7474,-0.713,4.38,-0.996
7485,-2.02,10.398,-3.169
7497,0.134,17.933,-3.725
7509,4.438,22.036,-2.623
7520,13.084,5.132,13.687
7531,14.975,-23.458,-7.348
7541,21.658,19.637,-15.152
7555,22.462,-5.773,1.709
7566,33.971,-53.527,-52.823
7577,20.513,-10.829,-23.711
7588,12.72,-7.621,-58.898
7602,-13.821,-3.236,-40.352
7611,62.484,-26.909,1.58
7621,31.428,6.305,-6.688
7635,86.468,-53.321,7.913
7645,35.263,11.078,-29.078
7655,19.834,27.22,-34.54
7663,25.454,7.722,-2.054
7673,12.907,-2.442,1.154
7684,13.309,3.614,1.685
7697,18.967,-20.724,8.44
7704,19.853,-11.293,11.624
7715,16.143,-3.614,-0.129
7729,8.895,-5.175,4.677
7738,3.772,-21.959,-3.787
7749,8.861,-5.51,1.613
7764,9.814,-1.063,5.908
7773,11.327,-2.872,1.542
7784,-7.042,-36.182,-29.169
7793,-9.733,90.489,-7.095
7803,7.253,-5.031,7.353
7817,3.442,-35.905,-0.699
7827,3.04,-2.389,3.16
7837,11.609,-3.629,7.937
7847,9.843,-9.56,-6.08
7861,3.107,29.858,7.837
7872,10.264,11.906,6.583
7881,5.726,-5.055,1.312
7890,-0.484,-2.173,-1.135
7901,4.28,5.319,5.864
7915,1.805,9.067,-0.431
7925,-3.906,12.705,-5.017
7936,7.909,9.426,-1.077
7945,-3.988,15.468,-24.985
7958,-9.172,4.256,-13.672
7967,-10.757,14.903,-36.967
7978,-16.195,-9.709,-21.715
7987,-1.206,-45.254,-9.029
7998,44.522,-71.283,-53.56
8012,-46.054,6.989,10.666
8023,-27.661,27.096,-9.627
8034,-24.209,81.116,-36.881
8042,5.644,26.632,-38.054
8052,31.462,-20.049,-65.38
8067,43.761,-48.299,-8.091
8077,9.163,-84.103,-26.043
8088,5.635,3.523,-10.527
8103,-6.956,-5.711,-23.458
8112,-3.38,1.738,-11.762
8123,-6.104,-11.834,-13.51
8134,-5.223,-10.637,-6.515
8144,-1.676,-15.492,-14.692
8154,2.485,-14.261,-1.699
8168,-6.061,-8.876,-12.734
8178,-3.471,4.979,-10.484
8189,-6.147,-1.733,-11.628
8198,6.18,73.063,74.926
8211,-33.08,-57.845,-40.606
8223,16.607,7.612,13.854
8237,0.493,-6.808,-9.397
8248,-8.708,-18.996,-9.847
8259,-3.729,20.078,4.265
8268,-8.459,5.491,-10.384
8277,-4.117,21.007,15.07
8288,-10.049,12.035,-4.337
8304,-4.079,-2.374,-7.181
8314,5.022,16.296,5.893
8322,-3.638,-3.839,-4.931
8333,-1.695,13.452,-0.014
8344,0.89,17.967,-0.637
8358,2.068,11.949,-4.17
8368,8.033,14.879,7.248
8383,16.296,1.417,5.84
8392,18.742,-5.424,-4.572
8402,28.053,-14.395,-12.983
8410,29.911,7.334,-5.773
8420,9.804,-48.088,-55.959
8434,22.519,-6.702,-18.287
8443,21.433,-14.965,-51.143
8454,-15.051,14.577,34.018
8465,66.462,-61.483,15.846
8476,51.324,-31.644,-6.008
8488,41.443,-69.775,-17.737
8496,29.997,82.614,-12.935
8511,23.664,-9.33,-11.379
8520,21.658,10.671,-3.26
8530,13.644,-12.605,-3.978
8541,21.212,-3.973,9.713
8550,17.392,-25.799,5.845
8564,14.568,-17.244,5.118
8575,7.76,-13.548,6.223
8584,12.753,-7.909,8.703
8592,14.999,-10.431,9.445
8602,11.322,-3.409,1.896
8616,7.909,-5.836,-2.456
8625,7.516,4.543,0.594
8635,4.366,-22.625,-12.054
8647,-16.732,66.026,-21.198
8661,9.857,0.077,2.336
8670,5.084,-46.082,1.005
8679,1.249,-2.944,-2.413
8687,2.762,2.509,3.04
8703,0.732,-1.317,-4.141
8712,-2.039,-9.134,1.901
8723,7.928,33.296,8.967
8734,-0.589,17.679,1.618
8742,4.806,-4.816,2.585
8753,0.876,4.687,4.218
8766,5.419,6.688,0.455
8777,7.66,16.775,-4.945
8784,-0.426,11.786,-0.78
8795,4.452,8.325,-0.881
8809,-5.706,13.582,-16.009
8820,-5.874,-1.901,-40.4
8830,-1.293,-33.243,-16.684
8839,6.942,-48.241,-29.178
8850,22.438,-34.737,6.946
8864,24.377,-28.46,-99.054
8874,-44.34,25.957,-6.721
8885,-25.87,73.48,-33.023
8896,-2.614,52.564,-57.256
8905,28.547,26.038,-37.681
8917,46.255,-47.935,-72.068
8927,42.774,-53.618,-2.485
8941,-0.177,-84.625,-24.779
8947,-3.83,0.646,-32.946
8961,-7.176,-10.987,-36.508
8970,1.57,7.506,-5.51
8981,-4.256,-10.341,-10.795
8991,-2.068,-8.172,-11.456
9007,1.226,-3.801,-2.049
9015,-4.557,-13.361,-6.487
9027,-1.58,-11.288,-15.228
9037,0.388,6.147,-7.775
9048,-2.532,0.029,-7.53
9062,-6.918,7.933,-17.469
9072,25.703,56.892,32.707
9083,-28.685,-62.78,-17.301
9094,10.719,21.543,2.03
9105,-8.679,-23.989,-15.975
9119,-3.576,13.108,0.967
9129,-3.222,18.11,6.228
9140,-8.225,2.748,-1.226
9150,-6.803,39.72,37.25
9161,-3.629,-11.145,-9.397
9170,-5.596,-7.157,-10.513
9184,0.814,13.802,4.275
9191,1.575,6.539,-4.184
9203,1.69,3.859,0.168
9216,4.95,14.041,1.451
9227,6.152,18.637,2.509
9238,10.417,10.944,3.227
9248,20.15,-16.89,3.547
9257,18.728,-8.952,3.854
9271,28.125,-6.841,-10.503
9281,19.163,-5.548,-10.57
9291,7.286,-31.969,-53.421
9307,14.166,-15.022,-40.95
9316,7.741,-25.344,-70.919
9324,-22.644,20.973,-0.651
9334,53.943,-10.254,61.076
9347,34.607,-61.268,-18.163
9354,66.931,-29.183,29.006
9366,24.066,62.828,-4.572
9380,26.976,-20.375,0.895
9390,19.163,13.467,0.287
9402,5.529,17.057,6.448
9413,18.795,-13.237,17.512
9426,18.589,-7.65,15.233
9436,13.988,-14.97,7.588
9444,11.595,-14.405,-0.268
9453,11.011,2.619,4.447
9467,7.583,-19.527,0.426
9476,8.742,-17.976,-3.385
9486,4.658,0.723,3.136
9497,1.781,-11.317,0.005
9511,-28.724,-23.922,-36.316
9523,-3.701,70.981,12.37
9533,14.582,-43.397,15.022
9543,6.956,-6.391,-2.647
