time,x,y,z
5410,-13.783,11.963,-0.45
5420,-11.303,-3.327,-5.864
5431,0.287,6.506,0.12
5440,4.615,-15.894,-8.622
5455,-5.113,-8.277,-10.259
5465,3.078,13.917,-3.112
5475,10.585,27.575,-3.404
5486,7.535,-7.459,-10.297
5497,16.411,8.665,0.627
5507,22.51,-9.996,-2.374
5521,20.308,-7.554,-17.153
5531,1.628,-44.546,-40.318
5538,2.628,-0.594,-39.778
5549,22.548,-19.24,-41.788
5559,0.187,-51.042,-46.082
5575,15.472,0.029,-30.653
5586,110.246,-56.284,-16.76
5595,85.683,-47.236,-6.961
5606,-3.064,29.494,-35.282
5617,8.88,-25.545,-46.288
5631,12.322,-0.713,-20.092
5641,-5.06,-2.753,-5.721
5652,-1.814,-10.403,-5.596
5663,19.848,-12.792,9.551
5674,20.279,-6.86,21.615
5687,9.642,-19.384,1.637
5698,4.299,-10.297,-4.581
5708,-4.615,-15.147,-6.037
5716,-2.532,-3.121,-0.354
5731,-8.047,-98.111,-30.998
5740,-57.457,156.726,-25.191
5751,-4.179,-50.003,-16.085
5760,10.848,-36.34,-5.261
5771,-0.383,-37.973,-4.869
5781,-1.652,-19.81,-9.359
5795,0.977,33.152,16.502
5805,-14.687,5.668,-10.475
5816,-10.503,7.071,15.118
5827,10.044,-9.766,13.625
5841,3.04,-6.975,4.017
5851,-6.243,7.224,-8.205
5862,-2.403,10.752,-5.52
5879,-1.714,24.099,-14.64
5890,-3.83,17.349,-16.181
5897,-12.93,46.169,-43.263
5909,-28.623,-11.93,-52.899
5921,-8.952,-1.283,-54.862
5931,10.005,-49.591,-24.97
5941,26.493,-89.781,-4.902
5952,25.114,-10.183,6.889
5961,-22.433,77.281,-53.014
5971,-28.719,39.103,-109.365
5987,71.019,-69.037,-107.106
5998,137.328,-50.573,48.375
6007,52.713,-79.201,10.092
6018,4.107,0.78,-16.44
6028,-6.851,-25.397,-26.292
6036,4.984,14.055,7.794
6051,9.249,3.365,6.171
6060,-3.342,-9.484,-2.738
6074,-10.791,-16.885,-11.054
6084,-5.007,-17.823,-11.264
6095,0.723,-0.029,-8.67
6106,-27.742,73.566,47.246
6117,-26.756,-95.573,-64.671
6130,2.724,-12.107,-14.73
6138,-1.881,25.555,-4.352
6151,-8.641,35.435,3.083
6160,-12.634,57.759,12.682
6171,-3.624,53.551,4.198
6182,-9.254,-12.595,-12.083
6192,-8.88,-8.047,-8.105
6206,-9.627,9.551,-8.991
6216,-0.771,26.976,-4.093
6227,5.75,3.772,-10.891
6236,13.605,7.617,-6.573
6250,20.475,-6.712,-10.47
6261,18.771,-5.601,-7.296
6271,37.542,-29.767,-18.551
6280,16.272,-38.423,-30.821
6291,10.824,-9.297,-47.04
6305,27.359,23.271,17.632
6316,1.427,-32.041,-63.853
6327,126.389,34.334,47.37
6338,43.253,-14.678,3.169
6348,61.196,-68.669,-64.719
6360,15.765,28.331,-27.378
6372,21.658,-9.958,-31.969
6378,-0.177,24.999,-16.679
6393,4.203,-22.993,-21.777
6403,8.33,10.455,1.843
6411,9.761,-14.118,14.501
6422,18.824,-39.294,6.391
6436,16.775,-16.387,-0.886
6447,11.59,-7.913,-1.709
6457,0.833,1.163,-5.295
6471,-4.304,-5.362,-6.018
6482,1.915,-11.073,-3.772
6491,-32.166,-66.538,-55.37
6502,18.642,-15.855,14.367
6511,16.028,-25.904,-4.538
6524,0.843,-21.232,0.46
6536,-3.59,-26.79,-14.419
6547,-11.556,45.848,2.714
6560,-17.095,0.373,-12.203
6571,-5.764,10.503,1.944
6581,0.972,2.643,6.42
6592,-0.393,-8.861,-1.46
6603,-1.853,5.285,-1.13
6616,-0.709,13.653,-1.12
6627,5.453,5.788,-1.384
6637,-13.098,9.938,-24.085
6653,-10.575,10.364,-19.815
6663,-10.901,29.853,-24.87
6673,-22.428,-7.415,-41.391
6682,4.562,-0.517,-13.912
6694,28.355,-52.205,-13.328
6705,26.713,-46.489,-23.161
6719,-31.855,69.43,-59.247
6730,-11.667,44.048,-84.543
6761,66.945,-83.959,16.171
6775,26.833,-26.981,-14.108
6786,-14.582,24.683,-28.532
6797,-2.202,1.905,-7.875
6805,5.098,13.95,3.227
6816,-11.686,-2.925,-12.375
6826,-11.758,2.662,-13.213
6839,-5.525,-16.866,-17.167
6850,8.876,-35.431,-28.896
6864,30.193,145.557,115.589
6874,-44.483,-25.507,-70.971
6885,-3.303,-41.688,-21.471
6896,-6.305,17.981,-10.939
6906,-10.168,35.838,2.647
6916,-11.949,64.801,17.78
6930,-2.633,39.529,9.661
6940,-5.654,-22.285,-10.053
6951,-0.182,-5.094,3.552
6960,-5.639,6.061,-3.61
6970,-1.23,22.036,-8.574
6984,-0.373,15.425,-14.122
6995,2.887,-10.647,-18.757
7003,11.475,16.013,3.346
7015,16.789,-1.786,-2.494
7029,13.155,-20.954,-45.187
7036,19.446,-1.834,-24.975
7048,38.112,-76.879,-69.612
7059,45.269,-17.617,32.166
7074,2.197,3.279,-85.788
7082,93.553,-49.721,36.015
7094,56.121,-35.435,10.824
7107,9.981,-67.85,-66.457
7118,9.373,22.653,-34.521
7129,-5.151,-11.087,-25.253
7139,5.122,-13.05,-14.515
7147,9.733,2.724,-0.397
7163,13.586,-14.936,1.589
7173,17.976,-7.09,12.097
7183,14.884,-8.727,9.196
7200,2.686,-17.675,-6.018
7209,-0.747,-6.032,-3.562
7220,0.005,2.81,3.61
7231,3.021,-100.94,-32.051
7240,-56.701,151.489,-0.005
7254,-14.764,-45.053,-5.237
7264,2.954,-29.6,-12.442
7275,-6.764,-39.682,-7.621
7284,-7.43,-20.044,-14.539
7295,-12.643,63.929,4.457
7309,-2.504,13.716,18.058
7318,10.01,-1.958,14.501
7329,9.642,-10.546,-0.704
7339,-5.218,-1.996,-11.264
7355,-11.633,12.184,-6.717
7366,-4.06,9.828,-1.977
7376,-5.199,12.816,-6.779
7387,6.142,22.285,-19.221
7398,-21.945,-30.6,-41.726
7406,-9.656,-0.244,-28.551
7421,4.438,-26.555,-14.888
7431,10.259,-11.853,-8.023
7441,24.741,9.129,-17.383
7451,2.178,82.82,-21.332
7462,-43.909,98.963,-99.767
7476,31.548,62.785,-103.659
7485,131.492,-38.815,-95.899
7495,143.92,-71.996,27.594
7506,95.659,-93.323,-10.513
7541,18.388,7.703,19.087
7551,7.377,0.914,11.379
7560,-4.213,0.12,6.214
7573,-8.598,-3.126,-3.586
7585,-5.726,-25.918,-24.228
7595,3.758,-26.488,4.376
7609,-11.035,-23.783,-1.369
7620,-53.828,-66.285,-62.259
7629,-2.207,-5.927,-12.677
7640,-6.137,14.515,-2.465
7651,-18.23,26.833,0.709
7665,-15.803,43.33,14.788
7675,-16.674,36.455,15.444
7685,-13.165,-2.13,-12.265
7695,-7.114,0.603,-5.553
7708,-5.548,26.024,-5.745
7718,-0.134,28.451,-11.609
7729,12.902,-4.141,-18.268
7737,20.777,5.831,-8.497
7751,23.553,1.743,-9.474
7760,28.757,-28.044,-12.567
7772,30.098,-12.911,-14.261
7783,50.032,-57.514,-30.907
7798,47.437,-50.29,-44.234
7807,45.661,-29.025,-27.752
7818,-41.463,11.26,58.165
7829,11.662,-44.866,-13.481
7842,5.06,-34.933,-11.025
7853,0.598,-30.84,-13.701
7863,2.796,15.803,-18.24
7878,14.616,-15.329,-16.521
7888,-3.447,15.707,-13.883
7894,-2.781,2.604,-19.666
7908,7.856,18.623,4.026
7918,12.911,18.934,23.482
7929,10.656,14.955,8.497
7937,2.044,-17.737,-1.699
7947,1.733,-3.294,6.018
7961,3.332,1.034,6.688
7973,2.465,-41.635,-31.122
7983,-45.719,138.137,5.568
7992,-8.205,-43.306,-15.233
8006,-0.469,-15.477,-9.531
8017,-5.491,-38.471,-10.862
8026,-8.531,-14.975,-3.734
8037,-13.601,27.632,-0.479
8051,0.723,3.452,15.453
8062,2.576,-4.893,11.983
8072,-0.709,-6.358,5.764
8082,-3.485,-0.565,-5.903
8093,-5.989,12.337,-2.767
8103,-2.341,10.384,1.838
8118,-2.499,10.202,0.201
8129,6.425,16.521,-7.64
8138,-15.353,-13.155,-34.593
8149,-10.149,-0.972,-21.552
8160,10.269,-14.233,-17.081
8174,13.021,-40.323,-0.211
8185,17.694,-26.737,-7.669
8194,-22.754,85.893,-44.646
8204,-61.201,116.585,-87.823
8220,23.774,21.725,-97.115
8231,93.553,-6.271,-74.916
8262,-40.539,-20.614,-61.287
8273,-15.061,-19.283,-32.405
8286,14.855,-15.415,7.521
8297,10.781,15.185,1.498
8307,-6.745,3.701,-1.321
8317,-13.672,-1.47,-4.242
8331,-8.737,-20.782,-15.09
8342,-8.296,38.772,-18.115
8352,-21.011,46.279,33.492
8363,2.801,-69.459,-38.581
8374,13.931,19.35,-1.661
8388,-11.346,34.162,2.25
8399,-21.787,41.807,3.897
8408,-11.556,36.685,7.267
8419,-12.437,15.386,9.871
8432,-11.255,-3.093,-2.231
8442,-5.027,1.992,-2.748
8453,-0.244,14.534,-0.081
8463,1.474,36.881,-6.482
8475,10.149,-2.221,-17.588
8490,12.37,6.712,-5.189
8499,25.033,-7.731,-8.579
8510,24.659,-1.02,-3.748
8523,24.597,-30.935,-34.818
8537,11.016,-4.002,-45.541
8546,20.839,-30.777,-55.556
8553,1.575,-34.502,5.754
8564,-5.659,4.787,-10.13
8577,47.021,-56.289,-33.391
8587,70.1,-53.326,3.983
8598,-6.798,24.774,-19.278
8609,4.921,-30.988,-56.289
8619,8.847,2.858,-23.558
8634,-11.547,12.662,-23.439
8642,-2.097,-3.466,-11.676
8652,14.257,7.052,16.746
8662,15.674,19.872,24.511
8676,12.557,-22.471,4.074
8687,8.689,-7.459,7.784
8696,-0.144,-8.967,-2.777
8708,-0.823,-7.751,0.129
8722,-3.145,-104.061,-54.446
8733,-53.895,135.494,16.516
8743,0.263,-55.427,-17.435
8754,-1.58,-29.796,-10.274
8762,-4.888,-41.659,-13.605
8773,-14.869,-4.519,-11.58
8787,-4.62,13.773,-5.338
8798,-21.82,-3.15,-17.598
8809,-2.13,9.613,1.269
8818,-1.489,-2.552,6.487
8826,-3.605,-6.008,3.93
8841,-3.045,3.988,1.738
8851,-0.091,9.742,6.324
8861,1.235,8.991,7.626
8870,-5.232,8.507,-5.908
8880,-1.192,2.159,0.431
8891,-13.711,25.296,-32.041
8904,-9.058,-8.057,-30.375
8916,0.756,0.957,-27.704
8927,-4.821,-51.42,-40.859
8937,23.74,-8.138,2.346
8946,-15.315,53.134,-19.001
8956,-43.105,32.419,-83.347
8970,-52.382,36.134,-72.666
8979,87.243,-47.097,-49.529
8993,85.046,-105.133,18.091
9004,28.149,-30.849,13.955
9014,-7.554,-33.267,-31.127
9022,-6.482,0.847,-12.457
