time,x,y,z
7553,0.202,6.322,-1.543
7564,-1.052,6.683,-0.29
7575,1.12,11.046,2.01
7583,-0.731,9.752,3.979
7598,-11.879,9.88,-3.271
7604,-0.006,8.683,-9.672
7614,-1.262,1.55,-20.794
7630,-4.029,-6.388,-28.989
7640,-2.544,-14.856,-24.199
7652,-18.584,-7.029,-17.268
7661,-6.878,-6.331,-7.936
7671,0.266,-10.203,-4.116
7682,-0.915,-11.804,-4.431
7712,1.233,-8.641,0.077
7723,0.204,-4.248,0.782
7731,2.524,-2.687,0.663
7742,1.717,-2.342,2.92
7758,4.126,-3.501,2.977
7768,8.511,-2.71,1.781
7779,10.205,-2.557,1.941
7787,11.831,-1.607,2.198
7796,16.723,1.495,-6.259
7810,4.691,-4.57,2.86
7822,7.352,4.081,2.786
7832,9.141,5.282,2.094
7842,6.578,2.287,2.161
7857,4.968,1.516,0.258
7866,3.782,1.587,-0.362
7877,0.121,3.158,1.366
7887,3.9,7.831,2.357
7903,6.011,12.056,4.645
7912,7.018,13.9,5.058
7923,7.986,10.211,2.633
7932,2.624,2.454,0.764
7942,3.289,4.724,-0.484
7955,5.559,6.399,-0.352
7966,3.324,6.459,-1.575
7976,1.409,5.034,-1.192
7986,3.889,3.899,1.701
7999,1.545,1.95,7.456
8007,6.172,1.024,3.607
8021,-7.648,2.354,-2.254
8032,-7.87,5.402,-8.894
8042,-7.765,2.792,-19.685
8053,-7.097,-3.681,-24.856
8064,-6.546,-5.163,-23.173
8079,-2.706,-12.552,-17.537
8089,-18.501,-13.018,-14.646
8100,-1.862,-14.109,-5.488
8109,1.326,-14.145,-4.942
8120,1.286,-12.955,-3.593
8152,1.855,-3.726,0.858
8163,2.784,-4.738,2.524
8178,3.246,-3.908,1.938
8187,7.512,-2.924,0.166
8197,10.14,-2.275,1.548
8204,10.528,-1.004,1.206
8213,10.438,-0.732,1.659
8224,11.192,0.198,2.314
8240,12.393,1.648,-3.641
8251,4.445,-1.35,3.894
8260,4.799,2.312,4.093
8270,6.01,3.186,2.568
8280,3.828,1.513,2.044
8294,4.739,2.327,0.029
8303,3.439,3.312,1.802
8313,7.989,4.811,0.219
8324,3.972,5.781,2.132
8336,4.914,9.084,4.028
8348,5.736,12.044,3.687
8358,3.853,11.947,3.24
8373,3.511,11.037,0.907
8383,3.693,6.39,-1.081
8394,1.104,6.721,-2.106
8405,2.305,6.545,-1.616
8414,4.838,8.215,-1.113
8425,1.995,4.759,-0.206
8438,3.498,4.601,1.014
8450,2.528,2.194,7.719
8461,2.663,1.533,4.414
8472,-5.11,-0.205,-6.718
8487,-11.257,4.335,-15.589
8498,-2.184,3.197,-25.695
8507,-9.701,-4.739,-28.145
8518,-13.154,-6.71,-22.882
8530,-24.198,-11.312,-17.102
8544,2.462,-9.9,-6.457
8555,1.436,-11.967,-2.413
8565,2.192,-10.578,-2.297
8575,2.132,-8.248,-0.259
8591,-4.522,-4.872,0.332
8601,-6.084,-3.184,0.324
8610,-5.506,-3.216,-1.025
8620,-4.902,-3.671,-1.681
8627,-2.76,-4.349,-2.935
8643,-1.862,-3.999,-1.93
8654,-0.294,-1.885,-1.197
8663,1.516,-1.025,-0.649
8673,2.743,-1.076,-0.889
8684,-3.629,2.48,-7.845
8693,-5.407,1.944,-7.084
8709,-0.794,-7.079,-3.5
8718,-0.871,-4.613,-4.739
8729,0.555,-2.845,-2.485
8738,1.973,-1.334,-2.847
8749,-3.213,1.153,-2.894
8760,1.207,1.185,-2.456
8772,-3.299,4.156,-1.513
8782,0.426,2.195,-0.423
8798,-0.749,-0.638,-2.694
8810,-2.184,-0.539,-3.767
8821,-3.407,1.013,-3.892
8835,-3.679,1.785,-3.245
8846,-3.067,2.298,-2.435
8856,-2.981,5.273,-1.341
